date,open,high,low,close,volume
2026-03-23,1593.6,1595.4,1580.7,1582.2,349586
2026-03-24,1586.9,1593.1,1581.1,1586.3,458397
2026-03-25,1592.5,1617.9,1574.9,1584.8,555257
2026-03-26,1605.5,1633.1,1597.3,1600.0,527378
2026-03-27,1600.9,1647.3,1564.7,1633.3,514550
2026-03-30,1639.4,1648.2,1596.3,1600.4,308886
2026-03-31,1596.9,1615.5,1588.8,1613.3,638316
2026-04-01,1618.3,1622.6,1594.2,1597.4,428504
2026-04-02,1606.9,1620.7,1581.0,1590.6,310893
2026-04-03,1587.7,1591.3,1585.0,1587.3,516600
2026-04-06,1579.3,1612.1,1574.4,1607.9,467692
2026-04-07,1623.2,1635.4,1576.1,1579.9,584097
2026-04-08,1564.2,1569.4,1549.8,1559.1,530012
2026-04-09,1558.8,1580.4,1526.7,1576.2,383003
2026-04-10,1571.8,1590.7,1566.9,1586.7,306102
2026-04-13,1590.1,1599.9,1576.1,1597.3,395036
2026-04-14,1598.2,1633.3,1578.0,1593.5,326524
2026-04-15,1600.6,1642.9,1596.9,1641.3,321474
2026-04-16,1639.4,1649.5,1561.0,1599.9,690757
2026-04-17,1601.4,1602.0,1566.0,1593.4,348404
2026-04-20,1603.6,1612.7,1575.0,1589.5,537894
2026-04-21,1570.6,1615.4,1569.9,1602.8,685385
2026-04-22,1605.8,1606.9,1548.5,1560.6,568643
2026-04-23,1554.6,1557.2,1503.9,1526.6,549316
2026-04-24,1518.9,1525.7,1484.0,1502.4,584857
2026-04-27,1495.1,1500.6,1464.6,1473.8,645749
2026-04-28,1477.8,1504.3,1463.7,1484.0,346433
2026-04-29,1482.0,1503.2,1470.3,1478.4,342148
2026-04-30,1476.8,1509.1,1471.7,1482.3,466408
2026-05-01,1478.8,1480.9,1455.2,1472.7,317845
2026-05-04,1469.0,1478.9,1446.4,1460.6,342658
2026-05-05,1461.3,1516.6,1454.7,1491.7,683525
2026-05-06,1489.3,1497.6,1474.5,1479.4,310065
2026-05-07,1481.2,1551.9,1476.0,1519.3,389044
2026-05-08,1518.3,1527.6,1517.2,1521.7,325668
2026-05-11,1515.5,1528.2,1473.2,1487.1,496392
2026-05-12,1489.2,1512.4,1472.6,1496.1,487723
2026-05-13,1499.1,1525.0,1489.1,1505.0,614767
2026-05-14,1513.4,1517.9,1452.8,1480.9,456823
2026-05-15,1480.7,1488.7,1432.8,1437.6,486882
2026-05-18,1443.7,1459.0,1420.1,1420.1,553304
2026-05-19,1405.6,1466.4,1388.7,1458.2,579912
2026-05-20,1442.5,1465.8,1432.6,1465.4,397108
2026-05-21,1462.7,1469.4,1404.7,1442.7,562467
2026-05-22,1439.7,1452.2,1417.6,1443.2,341701
2026-05-25,1450.3,1461.8,1436.5,1439.1,369083
2026-05-26,1440.8,1444.7,1395.8,1411.0,658489
2026-05-27,1426.2,1454.1,1412.1,1431.8,539131
2026-05-28,1435.3,1474.5,1422.1,1465.7,302472
2026-05-29,1451.2,1479.6,1449.4,1470.2,317484
2026-06-01,1470.3,1478.1,1430.5,1434.6,516024
2026-06-02,1438.6,1464.5,1437.5,1455.8,521236
2026-06-03,1468.5,1485.9,1449.6,1479.1,470966
2026-06-04,1488.6,1491.4,1443.8,1450.0,301197
2026-06-05,1433.6,1467.0,1402.4,1447.7,530376
