date,open,high,low,close,volume
2026-03-06,3464.7,3481.4,3460.6,3465.8,1393844
2026-03-09,3466.1,3480.6,3462.5,3477.2,1450016
2026-03-10,3471.6,3487.0,3468.9,3477.3,1051422
2026-03-11,3469.5,3473.2,3463.7,3465.9,1279132
2026-03-12,3456.4,3500.8,3453.3,3485.7,1203606
2026-03-13,3475.2,3498.1,3470.3,3489.6,1088571
2026-03-16,3491.2,3503.1,3463.1,3467.3,1613713
2026-03-17,3473.8,3495.0,3414.3,3439.1,1255745
2026-03-18,3445.4,3495.4,3436.3,3463.8,1347031
2026-03-19,3472.6,3491.4,3434.8,3446.6,1476696
2026-03-20,3459.7,3481.2,3420.9,3435.0,1530177
2026-03-23,3425.9,3443.2,3422.7,3429.9,1010174
2026-03-24,3430.6,3448.8,3419.5,3424.4,996756
2026-03-25,3412.4,3473.8,3406.1,3458.7,1551883
2026-03-26,3461.8,3480.6,3454.1,3471.5,734614
2026-03-27,3485.3,3490.9,3447.6,3448.1,1240393
2026-03-30,3440.0,3445.5,3419.3,3427.2,1092827
2026-03-31,3424.9,3443.4,3390.6,3392.3,1238120
2026-04-01,3394.8,3418.2,3378.6,3388.3,1412074
2026-04-02,3380.6,3381.5,3355.7,3359.7,1209122
2026-04-03,3363.5,3371.3,3324.8,3356.1,1448395
2026-04-06,3358.2,3377.5,3340.6,3374.1,961455
2026-04-07,3367.2,3395.8,3335.9,3337.8,1005094
2026-04-08,3346.7,3353.1,3345.4,3346.4,956499
2026-04-09,3340.2,3356.7,3334.3,3344.9,1219423
2026-04-10,3335.6,3380.1,3315.2,3365.7,1308513
2026-04-13,3360.6,3378.8,3334.4,3344.0,1154514
2026-04-14,3340.6,3378.4,3337.3,3372.6,1418491
2026-04-15,3382.1,3384.2,3379.2,3381.3,1492916
2026-04-16,3377.7,3398.3,3355.9,3369.4,826614
2026-04-17,3384.3,3408.7,3362.3,3363.0,1025053
2026-04-20,3367.8,3373.8,3359.8,3364.4,1186526
2026-04-21,3363.8,3371.2,3342.6,3366.8,1465125
2026-04-22,3387.8,3390.0,3353.4,3361.1,1092919
2026-04-23,3363.1,3366.1,3288.6,3312.2,1299584
2026-04-24,3303.6,3363.1,3296.5,3347.7,1337492
2026-04-27,3348.6,3351.8,3326.1,3331.8,921545
2026-04-28,3330.2,3371.4,3325.2,3355.4,1038437
2026-04-29,3368.3,3387.0,3344.1,3361.1,1226663
2026-04-30,3367.5,3370.7,3348.5,3352.8,1592863
2026-05-01,3363.3,3387.2,3361.6,3371.1,899274
2026-05-04,3362.7,3378.0,3360.5,3369.5,1627583
2026-05-05,3361.0,3377.8,3348.5,3374.3,1074200
2026-05-06,3359.5,3391.7,3349.7,3375.4,858007
2026-05-07,3360.1,3421.0,3357.8,3408.8,1414676
2026-05-08,3404.2,3422.4,3394.2,3407.5,1659546
2026-05-11,3397.2,3409.3,3394.7,3401.6,1643960
2026-05-12,3410.9,3434.8,3390.3,3434.3,1104903
2026-05-13,3430.6,3461.9,3423.8,3461.2,1557993
2026-05-14,3475.0,3475.2,3452.1,3457.0,856322
2026-05-15,3457.1,3458.0,3453.2,3457.8,928538
2026-05-18,3458.1,3462.9,3439.7,3448.3,1091141
2026-05-19,3449.5,3453.9,3422.4,3423.5,1360141
2026-05-20,3423.3,3424.3,3413.5,3414.1,1305973
2026-05-21,3425.6,3440.0,3398.9,3408.1,1125003
2026-05-22,3408.2,3455.0,3393.0,3436.0,1010431
2026-05-25,3443.8,3456.7,3432.1,3447.1,1401081
2026-05-26,3426.6,3434.6,3403.1,3410.9,1619601
2026-05-27,3412.5,3431.9,3397.0,3397.7,1296588
2026-05-28,3412.4,3443.6,3399.1,3433.9,1282047
2026-05-29,3437.3,3447.3,3407.3,3418.7,1048472
2026-06-01,3426.7,3436.5,3403.1,3408.1,1565486
2026-06-02,3385.8,3393.8,3356.0,3375.7,1307664
2026-06-03,3384.3,3388.6,3353.2,3367.7,948434
2026-06-04,3381.9,3387.1,3358.8,3362.4,1374402
2026-06-05,3351.0,3361.0,3333.7,3337.6,1653539
