date,open,high,low,close,volume
2026-05-08,774.9,785.1,765.3,771.6,343040
2026-05-11,764.2,779.9,758.9,773.7,180073
2026-05-12,784.6,792.6,743.6,750.4,352376
2026-05-13,743.1,758.4,741.8,757.0,643722
2026-05-14,748.1,795.2,740.1,781.1,937230
2026-05-15,781.6,800.5,771.9,772.1,471664
2026-05-18,772.1,788.3,760.2,764.2,549623
2026-05-19,775.9,777.5,764.3,776.1,755886
2026-05-20,784.0,788.3,782.3,788.0,752350
2026-05-21,798.3,818.5,783.5,795.0,692972
2026-05-22,792.5,803.3,787.8,800.2,878635
2026-05-25,806.5,813.9,788.0,797.5,821245
2026-05-26,797.1,810.6,790.1,805.8,758058
2026-05-27,801.5,822.3,796.0,812.5,642044
2026-05-28,819.4,835.0,813.7,819.8,737019
2026-05-29,821.4,869.4,820.6,860.8,1160237
2026-06-01,862.5,912.8,861.6,903.8,1240121
2026-06-02,905.6,958.5,904.7,949.0,1162249
2026-06-03,950.9,1006.4,949.9,996.4,1121810
2026-06-04,998.4,1056.7,997.4,1046.3,1163029
2026-06-05,1048.4,1109.6,1047.3,1098.6,1119825
